    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
0.60000000000       0.60000000000       -.20000000000E-02   0.10826911955E-03   0.10922377164E-03    0.0000000000        0.0000000000        0.0000000000       -7.1718519255       -1.7199999997       -1.7200000017        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66317794129       0.87224293978E-01    1.0000000000       -.33333333333E-02   0.18044853259E-02   0.18203961940E-02    0.0000000000        0.0000000000        0.0000000000       -.18271602482E-03   0.10826911945E-03   0.10922377221E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.66000000000       0.66000000000       -.22000000000E-02   0.22686581377E-03   0.22904195124E-03    0.0000000000        0.0000000000        0.0000000000       -7.1709209647       -1.7200000005       -1.7200000024        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66312624842       0.87178089663E-01    1.0000000000       -.33333333333E-02   0.19766115702E-02   0.19969696599E-02    0.0000000000        0.0000000000        0.0000000000       -.38302634511E-03   0.22686581394E-03   0.22904195205E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.72000000000       0.72000000000       -.24000000000E-02   0.34545162031E-03   0.34884873404E-03    0.0000000000        0.0000000000        0.0000000000       -7.1699906144       -1.7200000013       -1.7200000032        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66307458073       0.87131911213E-01    1.0000000000       -.33333333333E-02   0.19764301090E-02   0.19967797134E-02    0.0000000000        0.0000000000        0.0000000000       -.58333646188E-03   0.34545162075E-03   0.34884873509E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.78000000000       0.78000000000       -.26000000000E-02   0.46402654620E-03   0.46864412772E-03    0.0000000000        0.0000000000        0.0000000000       -7.1690608741       -1.7200000022       -1.7200000039        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66302293821       0.87085758612E-01    1.0000000000       -.33333333333E-02   0.19762487648E-02   0.19965898947E-02    0.0000000000        0.0000000000        0.0000000000       -.78364637529E-03   0.46402654691E-03   0.46864412901E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.84000000000       0.84000000000       -.28000000000E-02   0.58259059846E-03   0.58842813993E-03    0.0000000000        0.0000000000        0.0000000000       -7.1681317435       -1.7200000030       -1.7200000046        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66297132086       0.87039631844E-01    1.0000000000       -.33333333333E-02   0.19760675377E-02   0.19964002035E-02    0.0000000000        0.0000000000        0.0000000000       -.98395608549E-03   0.58259059945E-03   0.58842814146E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.90000000000       0.90000000000       -.30000000000E-02   0.70114378413E-03   0.70820077830E-03    0.0000000000        0.0000000000        0.0000000000       -7.1672032221       -1.7200000038       -1.7200000053        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66291972865       0.86993530895E-01    1.0000000000       -.33333333333E-02   0.19758864278E-02   0.19962106395E-02    0.0000000000        0.0000000000        0.0000000000       -.11842655926E-02   0.70114378539E-03   0.70820078006E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
0.96000000000       0.96000000000       -.32000000000E-02   0.81968611016E-03   0.82796205054E-03    0.0000000000        0.0000000000        0.0000000000       -7.1662753093       -1.7200000046       -1.7200000059        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66286816158       0.86947455747E-01    1.0000000000       -.33333333333E-02   0.19757054339E-02   0.19960212039E-02    0.0000000000        0.0000000000        0.0000000000       -.13845748969E-02   0.81968611171E-03   0.82796205252E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.0200000000        1.0200000000       -.34000000000E-02   0.93821758351E-03   0.94771196433E-03    0.0000000000        0.0000000000        0.0000000000       -7.1653480046       -1.7200000055       -1.7200000066        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66281661963       0.86901406385E-01    1.0000000000       -.33333333333E-02   0.19755245559E-02   0.19958318965E-02    0.0000000000        0.0000000000        0.0000000000       -.15848839985E-02   0.93821758534E-03   0.94771196654E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.0800000000        1.0800000000       -.36000000000E-02   0.10567382112E-02   0.10674505272E-02    0.0000000000        0.0000000000        0.0000000000       -7.1644213077       -1.7200000063       -1.7200000073        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66276510280       0.86855382792E-01    1.0000000000       -.33333333333E-02   0.19753437955E-02   0.19956427153E-02    0.0000000000        0.0000000000        0.0000000000       -.17851928974E-02   0.10567382133E-02   0.10674505297E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
 1.1400000000        1.1400000000       -.38000000000E-02   0.11752480004E-02   0.11871777469E-02    0.0000000000        0.0000000000        0.0000000000       -7.1634952180       -1.7200000071       -1.7200000080        0.0000000000        0.0000000000        0.0000000000        1500.0000000        1000.0000000        0.0000000000       0.66271361106       0.86809384954E-01    1.0000000000       -.33333333333E-02   0.19751631526E-02   0.19954536604E-02    0.0000000000        0.0000000000        0.0000000000       -.19855015940E-02   0.11752480028E-02   0.11871777495E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       
