    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 2.5251250000        2.5251250000        0.0000000000        0.0000000000        0.0000000000       0.19521796553E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -1.5721014936        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49020967388E-01    3.4000000000       -30.894749160        1.0636841721        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.10189782531E-02    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.894749160       0.77508465370       
 2.5313750000        2.5313750000        0.0000000000        0.0000000000        0.0000000000       0.18887128799E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -1.9586057376        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49019951685E-01    3.4000000000       -30.893254915        1.0625361675        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.10118403993E-02    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.893254915       0.77712808872       
 2.5376250000        2.5376250000        0.0000000000        0.0000000000        0.0000000000       0.18257420149E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -2.3420899535        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49019276492E-01    3.4000000000       -30.892261650        1.0617736416        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.10031423610E-02    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.892261650       0.77848674796       
 2.5438750000        2.5438750000        0.0000000000        0.0000000000        0.0000000000       0.17633641566E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -2.7219628364        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49018795847E-01    3.4000000000       -30.891554600        1.0612311400        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.99289754993E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.891554600       0.77945406161       
 2.5501250000        2.5501250000        0.0000000000        0.0000000000        0.0000000000       0.17016754873E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -3.0976386499        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49018436790E-01    3.4000000000       -30.891026423        1.0608260493        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.98112176276E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.891026423       0.78017674764       
 2.5563750000        2.5563750000        0.0000000000        0.0000000000        0.0000000000       0.16407711265E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -3.4685381292        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49018158800E-01    3.4000000000       -30.890617501        1.0605125233        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.96783315695E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.890617501       0.78073631157       
 2.5626250000        2.5626250000        0.0000000000        0.0000000000        0.0000000000       0.15807449842E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -3.8340893740        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017937569E-01    3.4000000000       -30.890292077        1.0602630794        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.95305222256E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.890292077       0.78118165119       
 2.5688750000        2.5688750000        0.0000000000        0.0000000000        0.0000000000       0.15216896164E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -4.1937287310        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017757635E-01    3.4000000000       -30.890027401        1.0600602430        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.93680175073E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.890027401       0.78154387783       
 2.5751250000        2.5751250000        0.0000000000        0.0000000000        0.0000000000       0.14636960821E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -4.5469016622        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017608692E-01    3.4000000000       -30.889808314        1.0598923735        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.91910679849E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889808314       0.78184372727       
 2.5813750000        2.5813750000        0.0000000000        0.0000000000        0.0000000000       0.14068538033E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -4.8930636006        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017483610E-01    3.4000000000       -30.889624325        1.0597514181        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.89999465019E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889624325       0.78209555012       
 2.5876250000        2.5876250000        0.0000000000        0.0000000000        0.0000000000       0.13512504266E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -5.2316807896        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017377296E-01    3.4000000000       -30.889467945        1.0596316296        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.87949477537E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889467945       0.78230959214       
 2.5938750000        2.5938750000        0.0000000000        0.0000000000        0.0000000000       0.12969716884E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -5.5622311060        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017286021E-01    3.4000000000       -30.889333686        1.0595287974        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.85763878336E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889333686       0.78249336228       
 2.6001250000        2.6001250000        0.0000000000        0.0000000000        0.0000000000       0.12441012825E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -5.8842048653        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017206988E-01    3.4000000000       -30.889217434        1.0594397668        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.83446037450E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889217434       0.78265248775       
 2.6063750000        2.6063750000        0.0000000000        0.0000000000        0.0000000000       0.11927207313E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -6.1971056071        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017138061E-01    3.4000000000       -30.889116049        1.0593621286        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.80999528823E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889116049       0.78279126720       
 2.6126250000        2.6126250000        0.0000000000        0.0000000000        0.0000000000       0.11429092598E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -6.5004508612        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017077582E-01    3.4000000000       -30.889027090        1.0592940118        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.78428124793E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.889027090       0.78291303953       
 2.6188750000        2.6188750000        0.0000000000        0.0000000000        0.0000000000       0.10947436738E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -6.7937728913        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49017024243E-01    3.4000000000       -30.888948634        1.0592339422        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.75735790280E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.888948634       0.78302043617       
 2.6251250000        2.6251250000        0.0000000000        0.0000000000        0.0000000000       0.10482982411E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -7.0766194160        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49016977002E-01    3.4000000000       -30.888879147        1.0591807433        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.72926676667E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.888879147       0.78311555765       
 2.6313750000        2.6313750000        0.0000000000        0.0000000000        0.0000000000       0.10036445772E-03    0.0000000000        0.0000000000       -69.035673723       -68.969936749       -68.969936749       -7.3485543064        0.0000000000        0.0000000000        60898.673606        66698.547283       0.85197865636       0.49016935015E-01    3.4000000000       -30.888817389        1.0591334653        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -.70005115405E-03    0.0000000000        0.0000000000       -.16117423935E-03   -.88871535786E-04   -.88871535786E-04   0.22901390579E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000       -30.888817389       0.78320009968       
