    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 9.3264000000        9.3264000000       -.26130000000E-01   0.11435949814E-01   0.11435949814E-01    0.0000000000        0.0000000000        0.0000000000       -330.24602892       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17485.894320        16867.693648        1.0333325452       -.76925074744E-01    5.7471806114       -246.74552652       0.98715841496        1.0000000000       -.24747588493E-02   0.15668262224E-02   0.15668262224E-02    0.0000000000        0.0000000000        0.0000000000       -.18142791103E-01   0.10508084545E-01   0.10508084545E-01    0.0000000000        0.0000000000        0.0000000000       0.66435894467        201.00000000       -36.052185235       
 9.7904000000        9.7904000000       -.27430000000E-01   0.12266460918E-01   0.12266460918E-01    0.0000000000        0.0000000000        0.0000000000       -334.99357844       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17651.557766        17025.296376        1.0340566327       -.75726722169E-01    5.7484701689       -250.81397811       0.99287325765        1.0000000000       -.24739732212E-02   0.15908784146E-02   0.15908784146E-02    0.0000000000        0.0000000000        0.0000000000       -.19321643834E-01   0.11324692013E-01   0.11324692013E-01    0.0000000000        0.0000000000        0.0000000000       0.66879987319        211.00000000       -36.052185235       
 10.254400000        10.254400000       -.28730000000E-01   0.13108582706E-01   0.13108582706E-01    0.0000000000        0.0000000000        0.0000000000       -339.44048919       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17807.180188        17173.182986        1.0348272142       -.74535412147E-01    5.7500559137       -254.47928788       0.99853561121        1.0000000000       -.24756029569E-02   0.16129545697E-02   0.16129545697E-02    0.0000000000        0.0000000000        0.0000000000       -.20509188936E-01   0.12153911957E-01   0.12153911957E-01    0.0000000000        0.0000000000        0.0000000000       0.67325641142        221.00000000       -36.052185235       
 10.718400000        10.718400000       -.30030000000E-01   0.13961171051E-01   0.13961171051E-01    0.0000000000        0.0000000000        0.0000000000       -343.60850339       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        17953.552307        17312.130850        1.0356397533       -.73350960489E-01    5.7516298751       -257.76390040        1.0041691000        1.0000000000       -.24784772858E-02   0.16339062303E-02   0.16339062303E-02    0.0000000000        0.0000000000        0.0000000000       -.21704670526E-01   0.12994512859E-01   0.12994512859E-01    0.0000000000        0.0000000000        0.0000000000       0.67770639056        231.00000000       -36.052185235       
 11.182400000        11.182400000       -.31330000000E-01   0.14823231499E-01   0.14823231499E-01    0.0000000000        0.0000000000        0.0000000000       -347.51264026       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18091.134902        17442.597020        1.0364903189       -.72173084805E-01    5.7531853593       -260.68965362        1.0097754919        1.0000000000       -.24824428193E-02   0.16537917019E-02   0.16537917019E-02    0.0000000000        0.0000000000        0.0000000000       -.22907534664E-01   0.13845436126E-01   0.13845436126E-01    0.0000000000        0.0000000000        0.0000000000       0.68213125827        241.00000000       -36.052185235       
 11.646400000        11.646400000       -.32630000000E-01   0.15693837837E-01   0.15693837837E-01    0.0000000000        0.0000000000        0.0000000000       -351.16653896       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18220.346429        17564.996507        1.0373752568       -.71001697117E-01    5.7547168096       -263.27740342        1.0153555052        1.0000000000       -.24873635957E-02   0.16726584476E-02   0.16726584476E-02    0.0000000000        0.0000000000        0.0000000000       -.24117287564E-01   0.14705698362E-01   0.14705698362E-01    0.0000000000        0.0000000000        0.0000000000       0.68651439089        251.00000000       -36.052185235       
 12.110400000        12.110400000       -.33930000000E-01   0.16572125912E-01   0.16572125912E-01    0.0000000000        0.0000000000        0.0000000000       -354.58266641       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18341.569874        17679.708950        1.0382911624       -.69836860023E-01    5.7562194301       -265.54707088        1.0209090518        1.0000000000       -.24931181850E-02   0.16905460646E-02   0.16905460646E-02    0.0000000000        0.0000000000        0.0000000000       -.25333486440E-01   0.15574384126E-01   0.15574384126E-01    0.0000000000        0.0000000000        0.0000000000       0.69084094486        261.00000000       -36.052185235       
 12.574400000        12.574400000       -.35230000000E-01   0.17457288261E-01   0.17457288261E-01    0.0000000000        0.0000000000        0.0000000000       -357.77248919       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18455.158277        17787.084018        1.0392348581       -.68678751688E-01    5.7576891105       -267.51768736        1.0264354161        1.0000000000       -.24995979925E-02   0.17074880448E-02   0.17074880448E-02    0.0000000000        0.0000000000        0.0000000000       -.26555732000E-01   0.16450639704E-01   0.16450639704E-01    0.0000000000        0.0000000000        0.0000000000       0.69509771890        271.00000000       -36.052185235       
 13.038400000        13.038400000       -.36530000000E-01   0.18348569404E-01   0.18348569404E-01    0.0000000000        0.0000000000        0.0000000000       -360.74661814       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18561.439352        17887.445935        1.0402033730       -.67527638029E-01    5.7591223564       -269.20743646        1.0319333977        1.0000000000       -.25067057680E-02   0.17235131708E-02   0.17235131708E-02    0.0000000000        0.0000000000        0.0000000000       -.27783662173E-01   0.17333667678E-01   0.17333667678E-01    0.0000000000        0.0000000000        0.0000000000       0.69927302557        281.00000000       -36.052185235       
 13.502400000        13.502400000       -.37830000000E-01   0.19245261656E-01   0.19245261656E-01    0.0000000000        0.0000000000        0.0000000000       -363.51493644       -98.000000000       -98.000000000        0.0000000000        0.0000000000        0.0000000000        18660.719542        17981.097459        1.0411939256       -.66383850097E-01    5.7605162259       -270.63369368        1.0374014289        1.0000000000       -.25143542407E-02   0.17386466592E-02   0.17386466592E-02    0.0000000000        0.0000000000        0.0000000000       -.29016946777E-01   0.18222722113E-01   0.18222722113E-01    0.0000000000        0.0000000000        0.0000000000       0.70335657126        291.00000000       -36.052185235       
