    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
0.11275000000       0.11275000000        0.0000000000        0.0000000000        0.0000000000       0.11900573082E-03    0.0000000000        0.0000000000       -95.089997903       -89.165124526       -89.165124526        6.5064175640        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53269341915E-01    3.9303318388       -37.783534954        1.1692528863        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.13969317699E-02    0.0000000000        0.0000000000       -.27452979321E-04   -.11769737801E-05   -.11769737801E-05   0.35179980581E-04    0.0000000000        0.0000000000       0.98777992734E-01    451.00000000       -37.224327370       
0.12525000000       0.12525000000        0.0000000000        0.0000000000        0.0000000000       0.14224419631E-03    0.0000000000        0.0000000000       -93.614622523       -88.655457740       -88.655457740        7.0821670192        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53262233735E-01    3.9303318388       -37.770747967        1.1419127636        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.15825936191E-02    0.0000000000        0.0000000000       -.34939696859E-04   -.24478294045E-05   -.24478294045E-05   0.50766680445E-04    0.0000000000        0.0000000000       0.11190626799        501.00000000       -37.224327370       
0.13775000000       0.13775000000        0.0000000000        0.0000000000        0.0000000000       0.16739790350E-03    0.0000000000        0.0000000000       -92.122830816       -88.032221883       -88.032221883        7.6142525596        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53252717236E-01    3.9303318388       -37.753635404        1.1192085798        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.17541278745E-02    0.0000000000        0.0000000000       -.42281975328E-04   -.42235301481E-05   -.42235301481E-05   0.68920248716E-04    0.0000000000        0.0000000000       0.12403557151        551.00000000       -37.224327370       
0.15025000000       0.15025000000        0.0000000000        0.0000000000        0.0000000000       0.19326475225E-03    0.0000000000        0.0000000000       -90.698159309       -87.332129925       -87.332129925        8.0993937009        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53240993585E-01    3.9303318388       -37.732564599        1.1017243002        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18786649695E-02    0.0000000000        0.0000000000       -.49074069809E-04   -.63938068970E-05   -.63938068970E-05   0.88472111430E-04    0.0000000000        0.0000000000       0.13284167395        601.00000000       -37.224327370       
0.16275000000       0.16275000000        0.0000000000        0.0000000000        0.0000000000       0.21852039465E-03    0.0000000000        0.0000000000       -89.400686716       -86.605605094       -86.605605094        8.5345993868        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53227667338E-01    3.9303318388       -37.708627743        1.0889442391        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.19330501829E-02    0.0000000000        0.0000000000       -.55077082359E-04   -.87705324979E-05   -.87705324979E-05   0.10811484683E-03    0.0000000000        0.0000000000       0.13668728927        651.00000000       -37.224327370       
0.17525000000       0.17525000000        0.0000000000        0.0000000000        0.0000000000       0.24205748803E-03    0.0000000000        0.0000000000       -88.261460305       -85.900289326       -85.900289326        8.9171864295        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53213574629E-01    3.9303318388       -37.683330673        1.0798593463        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.19103927314E-02    0.0000000000        0.0000000000       -.60212454920E-04   -.11159477712E-04   -.11159477712E-04   0.12675278456E-03    0.0000000000        0.0000000000       0.13508516551        701.00000000       -37.224327370       
0.18775000000       0.18775000000        0.0000000000        0.0000000000        0.0000000000       0.26305984364E-03    0.0000000000        0.0000000000       -87.292602351       -85.253737767       -85.253737767        9.2447960525        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53199629270E-01    3.9303318388       -37.658314810        1.0734849657        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.18156852713E-02    0.0000000000        0.0000000000       -.64487648929E-04   -.13399956506E-04   -.13399956506E-04   0.14358172502E-03    0.0000000000        0.0000000000       0.12838833679        751.00000000       -37.224327370       
0.20025000000       0.20025000000        0.0000000000        0.0000000000        0.0000000000       0.28093762982E-03    0.0000000000        0.0000000000       -86.497966374       -84.693588382       -84.693588382        9.5154084336        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53186733632E-01    3.9303318388       -37.635196766        1.0690597689        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.16589918152E-02    0.0000000000        0.0000000000       -.67935960573E-04   -.15370773543E-04   -.15370773543E-04   0.15802477909E-03    0.0000000000        0.0000000000       0.11730843624        801.00000000       -37.224327370       
0.21275000000       0.21275000000        0.0000000000        0.0000000000        0.0000000000       0.29525467085E-03    0.0000000000        0.0000000000       -85.878956938       -84.239867910       -84.239867910        9.7273551576        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53175722664E-01    3.9303318388       -37.615468609        1.0660536521        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.14511800826E-02    0.0000000000        0.0000000000       -.70588688038E-04   -.16983422294E-04   -.16983422294E-04   0.16965846780E-03    0.0000000000        0.0000000000       0.10261392772        851.00000000       -37.224327370       
0.22525000000       0.22525000000        0.0000000000        0.0000000000        0.0000000000       0.30568631855E-03    0.0000000000        0.0000000000       -85.436646234       -83.906908874       -83.906908874        9.8793295023        0.0000000000        0.0000000000        80252.244306        87895.315192       0.85200000000       0.53167315083E-01    3.9303318388       -37.600411857        1.0641185914        1.0000000000        0.0000000000        0.0000000000        0.0000000000       0.12023139185E-02    0.0000000000        0.0000000000       -.72467447011E-04   -.18174715591E-04   -.18174715591E-04   0.17816925605E-03    0.0000000000        0.0000000000       0.85016432489E-01    901.00000000       -37.224327370       
